17.01.2019,05:20,1.13973,1.13974,1.13951,1.13952,99
17.01.2019,05:25,1.13953,1.13977,1.13951,1.13966,85
17.01.2019,05:30,1.13964,1.13964,1.13955,1.13955,72
17.01.2019,05:35,1.13955,1.13970,1.13945,1.13956,135
17.01.2019,05:40,1.13953,1.13958,1.13940,1.13945,145
17.01.2019,05:45,1.13945,1.13963,1.13945,1.13948,123
17.01.2019,05:50,1.13948,1.13956,1.13947,1.13954,171
17.01.2019,05:55,1.13953,1.13976,1.13949,1.13975,100
17.01.2019,06:00,1.13976,1.13996,1.13976,1.13995,239
17.01.2019,06:05,1.13994,1.13995,1.13965,1.13969,189
17.01.2019,06:10,1.13970,1.13996,1.13970,1.13990,180
17.01.2019,06:15,1.13989,1.14001,1.13980,1.13988,249
17.01.2019,06:20,1.13988,1.14003,1.13982,1.13994,205
17.01.2019,06:25,1.13993,1.14000,1.13988,1.13989,142
17.01.2019,06:30,1.13988,1.14001,1.13972,1.13972,235
17.01.2019,06:35,1.13972,1.13976,1.13957,1.13959,149
17.01.2019,06:40,1.13960,1.13972,1.13957,1.13971,202
17.01.2019,06:45,1.13971,1.13975,1.13955,1.13962,195
17.01.2019,06:50,1.13960,1.13961,1.13944,1.13951,203
17.01.2019,06:55,1.13952,1.13957,1.13937,1.13937,153
17.01.2019,07:00,1.13940,1.13952,1.13935,1.13946,189
17.01.2019,07:05,1.13945,1.13946,1.13931,1.13941,94
17.01.2019,07:10,1.13942,1.13948,1.13927,1.13937,231
17.01.2019,07:15,1.13937,1.13952,1.13937,1.13951,120
17.01.2019,07:20,1.13951,1.13954,1.13939,1.13953,139
17.01.2019,07:25,1.13954,1.13960,1.13942,1.13942,181
17.01.2019,07:30,1.13944,1.13948,1.13929,1.13930,158
17.01.2019,07:35,1.13931,1.13931,1.13900,1.13908,235
17.01.2019,07:40,1.13907,1.13915,1.13881,1.13891,232
17.01.2019,07:45,1.13892,1.13911,1.13882,1.13902,192
17.01.2019,07:50,1.13901,1.13912,1.13895,1.13902,132
17.01.2019,07:55,1.13902,1.13918,1.13886,1.13897,165
17.01.2019,08:00,1.13898,1.13902,1.13884,1.13897,152
17.01.2019,08:05,1.13897,1.13897,1.13875,1.13876,87
17.01.2019,08:10,1.13876,1.13907,1.13875,1.13891,130
17.01.2019,08:15,1.13891,1.13901,1.13887,1.13898,101
17.01.2019,08:20,1.13898,1.13900,1.13876,1.13887,129
17.01.2019,08:25,1.13886,1.13887,1.13870,1.13877,92
17.01.2019,08:30,1.13877,1.13877,1.13858,1.13865,102
17.01.2019,08:35,1.13866,1.13881,1.13865,1.13876,98
17.01.2019,08:40,1.13877,1.13897,1.13876,1.13890,147
17.01.2019,08:45,1.13891,1.13897,1.13881,1.13886,79
17.01.2019,08:50,1.13887,1.13888,1.13868,1.13877,98
17.01.2019,08:55,1.13877,1.13893,1.13874,1.13879,145
17.01.2019,09:00,1.13879,1.13891,1.13846,1.13848,270
17.01.2019,09:05,1.13848,1.13858,1.13848,1.13853,93
17.01.2019,09:10,1.13852,1.13864,1.13850,1.13864,147
17.01.2019,09:15,1.13864,1.13868,1.13851,1.13857,127
17.01.2019,09:20,1.13858,1.13860,1.13847,1.13856,95
17.01.2019,09:25,1.13855,1.13857,1.13838,1.13843,210
17.01.2019,09:30,1.13842,1.13845,1.13830,1.13834,184
17.01.2019,09:35,1.13833,1.13853,1.13831,1.13843,128
17.01.2019,09:40,1.13843,1.13846,1.13836,1.13842,86
17.01.2019,09:45,1.13841,1.13844,1.13826,1.13829,151
17.01.2019,09:50,1.13830,1.13831,1.13816,1.13831,180
17.01.2019,09:55,1.13832,1.13841,1.13822,1.13822,123
17.01.2019,10:00,1.13822,1.13831,1.13817,1.13823,151
17.01.2019,10:05,1.13824,1.13824,1.13786,1.13791,220
17.01.2019,10:10,1.13791,1.13811,1.13788,1.13797,162
17.01.2019,10:15,1.13798,1.13803,1.13790,1.13798,152
17.01.2019,10:20,1.13800,1.13825,1.13800,1.13820,136
17.01.2019,10:25,1.13820,1.13825,1.13811,1.13818,153
17.01.2019,10:30,1.13817,1.13839,1.13817,1.13823,102
17.01.2019,10:35,1.13824,1.13838,1.13819,1.13836,147
17.01.2019,10:40,1.13835,1.13848,1.13832,1.13842,82
17.01.2019,10:45,1.13839,1.13850,1.13839,1.13848,127
17.01.2019,10:50,1.13849,1.13865,1.13844,1.13863,163
17.01.2019,10:55,1.13864,1.13873,1.13856,1.13873,122
17.01.2019,11:00,1.13871,1.13879,1.13865,1.13868,209
17.01.2019,11:05,1.13868,1.13872,1.13849,1.13867,161
17.01.2019,11:10,1.13867,1.13880,1.13863,1.13875,134
