<TICKER>	<PER>	<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<VOL>	<INDEX>
SPFB.Si-9.18	5	20180704	225500	63713	63722	63712	63722	553	19498
SPFB.Si-9.18	5	20180704	230000	63722	63724	63713	63713	447	19499
SPFB.Si-9.18	5	20180704	230500	63714	63726	63713	63718	824	19500
SPFB.Si-9.18	5	20180704	231000	63716	63727	63716	63727	513	19501
SPFB.Si-9.18	5	20180704	231500	63725	63733	63724	63733	529	19502
SPFB.Si-9.18	5	20180704	232000	63732	63733	63725	63729	504	19503
SPFB.Si-9.18	5	20180704	232500	63729	63731	63724	63724	247	19504
SPFB.Si-9.18	5	20180704	233000	63724	63729	63717	63722	380	19505
SPFB.Si-9.18	5	20180704	233500	63724	63726	63710	63713	1484	19506
SPFB.Si-9.18	5	20180704	234000	63713	63717	63707	63710	1491	19507
SPFB.Si-9.18	5	20180704	234500	63710	63711	63690	63704	4183	19508
SPFB.Si-9.18	5	20180704	235000	63704	63743	63701	63736	4206	19509
SPFB.Si-9.18	5	20180705	100500	63704	63741	63611	63669	30419	19510
SPFB.Si-9.18	5	20180705	101000	63665	63716	63660	63692	16958	19511
SPFB.Si-9.18	5	20180705	101500	63692	63742	63684	63738	14860	19512
SPFB.Si-9.18	5	20180705	102000	63738	63809	63733	63793	20519	19513
SPFB.Si-9.18	5	20180705	102500	63795	63816	63745	63757	16684	19514
SPFB.Si-9.18	5	20180705	103000	63756	63767	63732	63758	9669	19515
SPFB.Si-9.18	5	20180705	103500	63754	63766	63745	63750	6780	19516
SPFB.Si-9.18	5	20180705	104000	63750	63765	63737	63761	8615	19517
SPFB.Si-9.18	5	20180705	104500	63764	63786	63749	63784	5124	19518
SPFB.Si-9.18	5	20180705	105000	63786	63801	63778	63785	3624	19519
SPFB.Si-9.18	5	20180705	105500	63787	63837	63778	63831	7626	19520
SPFB.Si-9.18	5	20180705	110000	63832	63859	63810	63834	19973	19521
SPFB.Si-9.18	5	20180705	110500	63830	63848	63753	63804	39378	19522
SPFB.Si-9.18	5	20180705	111000	63804	63819	63789	63802	6664	19523
SPFB.Si-9.18	5	20180705	111500	63800	63811	63776	63784	5866	19524
SPFB.Si-9.18	5	20180705	112000	63785	63801	63768	63772	7494	19525
SPFB.Si-9.18	5	20180705	112500	63772	63798	63769	63798	2053	19526
SPFB.Si-9.18	5	20180705	113000	63797	63800	63766	63776	5706	19527
SPFB.Si-9.18	5	20180705	113500	63773	63779	63759	63777	8404	19528
SPFB.Si-9.18	5	20180705	114000	63776	63796	63770	63784	5527	19529
SPFB.Si-9.18	5	20180705	114500	63786	63799	63779	63789	2606	19530
SPFB.Si-9.18	5	20180705	115000	63789	63793	63778	63778	2014	19531
SPFB.Si-9.18	5	20180705	115500	63781	63784	63750	63752	3792	19532
SPFB.Si-9.18	5	20180705	120000	63753	63758	63738	63746	5525	19533
SPFB.Si-9.18	5	20180705	120500	63746	63770	63738	63769	4002	19534
SPFB.Si-9.18	5	20180705	121000	63770	63770	63754	63760	1800	19535
SPFB.Si-9.18	5	20180705	121500	63757	63758	63714	63731	6479	19536
SPFB.Si-9.18	5	20180705	122000	63731	63743	63724	63740	6678	19537
SPFB.Si-9.18	5	20180705	122500	63741	63758	63713	63734	11713	19538
SPFB.Si-9.18	5	20180705	123000	63734	63736	63714	63722	5828	19539
SPFB.Si-9.18	5	20180705	123500	63722	63732	63703	63729	10556	19540
SPFB.Si-9.18	5	20180705	124000	63726	63731	63719	63723	2198	19541
SPFB.Si-9.18	5	20180705	124500	63723	63747	63681	63730	23403	19542
SPFB.Si-9.18	5	20180705	125000	63731	63760	63681	63740	85035	19543
SPFB.Si-9.18	5	20180705	125500	63741	63762	63727	63738	11660	19544
SPFB.Si-9.18	5	20180705	130000	63738	63749	63732	63741	3502	19545
SPFB.Si-9.18	5	20180705	130500	63741	63759	63731	63737	5074	19546
SPFB.Si-9.18	5	20180705	131000	63737	63755	63733	63733	2502	19547
SPFB.Si-9.18	5	20180705	131500	63733	63735	63710	63717	6799	19548
SPFB.Si-9.18	5	20180705	132000	63717	63729	63694	63697	13909	19549
SPFB.Si-9.18	5	20180705	132500	63697	63710	63664	63684	23259	19550
SPFB.Si-9.18	5	20180705	133000	63685	63696	63674	63690	5845	19551
SPFB.Si-9.18	5	20180705	133500	63689	63696	63679	63679	6399	19552
SPFB.Si-9.18	5	20180705	134000	63680	63711	63675	63708	4999	19553
SPFB.Si-9.18	5	20180705	134500	63707	63724	63702	63702	4437	19554
SPFB.Si-9.18	5	20180705	135000	63701	63708	63686	63693	2547	19555
SPFB.Si-9.18	5	20180705	135500	63696	63720	63694	63710	2581	19556
SPFB.Si-9.18	5	20180705	140000	63707	63712	63677	63691	8459	19557
SPFB.Si-9.18	5	20180705	141000	63685	63685	63641	63656	11476	19558
SPFB.Si-9.18	5	20180705	141500	63655	63662	63619	63637	10581	19559
SPFB.Si-9.18	5	20180705	142000	63634	63657	63624	63653	18702	19560
SPFB.Si-9.18	5	20180705	142500	63653	63657	63596	63598	19389	19561
SPFB.Si-9.18	5	20180705	143000	63598	63618	63589	63591	16942	19562
SPFB.Si-9.18	5	20180705	143500	63592	63603	63582	63597	13409	19563
SPFB.Si-9.18	5	20180705	144000	63598	63598	63531	63545	21038	19564
SPFB.Si-9.18	5	20180705	144500	63542	63559	63523	63524	17536	19565
SPFB.Si-9.18	5	20180705	145000	63525	63563	63510	63549	11540	19566
SPFB.Si-9.18	5	20180705	145500	63551	63562	63536	63549	3643	19567
SPFB.Si-9.18	5	20180705	150000	63548	63565	63524	63530	8964	19568
SPFB.Si-9.18	5	20180705	150500	63529	63529	63456	63475	114580	19569
SPFB.Si-9.18	5	20180705	151000	63476	63537	63454	63533	59712	19570
SPFB.Si-9.18	5	20180705	151500	63535	63548	63496	63501	14681	19571
SPFB.Si-9.18	5	20180705	152000	63498	63516	63475	63485	13466	19572
SPFB.Si-9.18	5	20180705	152500	63486	63503	63457	63495	8754	19573
SPFB.Si-9.18	5	20180705	153000	63493	63511	63401	63433	42200	19574
SPFB.Si-9.18	5	20180705	153500	63433	63453	63409	63438	37435	19575
SPFB.Si-9.18	5	20180705	154000	63438	63464	63428	63450	28801	19576
SPFB.Si-9.18	5	20180705	154500	63449	63496	63447	63494	24355	19577
SPFB.Si-9.18	5	20180705	155000	63491	63511	63475	63492	11460	19578
SPFB.Si-9.18	5	20180705	155500	63492	63520	63488	63510	6082	19579
SPFB.Si-9.18	5	20180705	160000	63510	63543	63503	63531	10406	19580
SPFB.Si-9.18	5	20180705	160500	63528	63531	63508	63528	11002	19581
SPFB.Si-9.18	5	20180705	161000	63525	63557	63518	63556	7396	19582
SPFB.Si-9.18	5	20180705	161500	63558	63584	63550	63560	12900	19583
SPFB.Si-9.18	5	20180705	162000	63562	63604	63556	63601	12960	19584
SPFB.Si-9.18	5	20180705	162500	63599	63621	63574	63587	11483	19585
SPFB.Si-9.18	5	20180705	163000	63590	63641	63577	63607	20301	19586
SPFB.Si-9.18	5	20180705	163500	63610	63646	63603	63610	10692	19587
SPFB.Si-9.18	5	20180705	164000	63611	63628	63592	63603	6911	19588
SPFB.Si-9.18	5	20180705	164500	63605	63605	63574	63580	6792	19589
SPFB.Si-9.18	5	20180705	165000	63578	63602	63567	63582	5286	19590
SPFB.Si-9.18	5	20180705	165500	63579	63610	63550	63570	6979	19591
SPFB.Si-9.18	5	20180705	170000	63568	63586	63551	63559	4073	19592
SPFB.Si-9.18	5	20180705	170500	63556	63611	63556	63609	16171	19593
SPFB.Si-9.18	5	20180705	171000	63609	63627	63589	63605	11336	19594
SPFB.Si-9.18	5	20180705	171500	63605	63634	63595	63606	4515	19595
SPFB.Si-9.18	5	20180705	172000	63605	63623	63590	63592	4299	19596
SPFB.Si-9.18	5	20180705	172500	63592	63609	63579	63580	3465	19597
SPFB.Si-9.18	5	20180705	173000	63581	63595	63559	63590	7325	19598
SPFB.Si-9.18	5	20180705	173500	63592	63599	63562	63575	6376	19599
SPFB.Si-9.18	5	20180705	174000	63571	63582	63552	63579	6629	19600
SPFB.Si-9.18	5	20180705	174500	63573	63581	63541	63559	5934	19601
SPFB.Si-9.18	5	20180705	175000	63558	63566	63545	63549	3698	19602
SPFB.Si-9.18	5	20180705	175500	63554	63605	63538	63591	5271	19603
SPFB.Si-9.18	5	20180705	180000	63586	63599	63559	63583	4713	19604
SPFB.Si-9.18	5	20180705	180500	63582	63647	63580	63637	23993	19605
SPFB.Si-9.18	5	20180705	181000	63639	63667	63597	63603	17785	19606
SPFB.Si-9.18	5	20180705	181500	63604	63623	63588	63607	5949	19607
SPFB.Si-9.18	5	20180705	182000	63606	63607	63560	63576	7518	19608
SPFB.Si-9.18	5	20180705	182500	63572	63572	63543	63546	7591	19609
SPFB.Si-9.18	5	20180705	183000	63547	63566	63514	63525	8401	19610
SPFB.Si-9.18	5	20180705	183500	63524	63535	63484	63510	9715	19611
SPFB.Si-9.18	5	20180705	184000	63514	63531	63505	63521	6474	19612
SPFB.Si-9.18	5	20180705	184500	63520	63548	63520	63534	5176	19613
SPFB.Si-9.18	5	20180705	191000	63549	63576	63534	63556	7386	19614
SPFB.Si-9.18	5	20180705	191500	63558	63579	63554	63563	3431	19615
SPFB.Si-9.18	5	20180705	192000	63561	63566	63536	63542	1765	19616
SPFB.Si-9.18	5	20180705	192500	63542	63588	63538	63581	12048	19617
SPFB.Si-9.18	5	20180705	193000	63581	63591	63561	63580	6781	19618
SPFB.Si-9.18	5	20180705	193500	63578	63588	63544	63547	2986	19619
SPFB.Si-9.18	5	20180705	194000	63547	63585	63540	63581	1761	19620
SPFB.Si-9.18	5	20180705	194500	63584	63585	63567	63577	3709	19621
SPFB.Si-9.18	5	20180705	195000	63577	63578	63522	63541	4324	19622
SPFB.Si-9.18	5	20180705	195500	63541	63566	63541	63553	1964	19623
SPFB.Si-9.18	5	20180705	200000	63553	63561	63550	63554	861	19624
SPFB.Si-9.18	5	20180705	200500	63557	63565	63538	63556	955	19625
SPFB.Si-9.18	5	20180705	201000	63552	63562	63535	63553	528	19626
SPFB.Si-9.18	5	20180705	201500	63553	63561	63543	63555	617	19627
SPFB.Si-9.18	5	20180705	202000	63556	63560	63540	63545	458	19628
SPFB.Si-9.18	5	20180705	202500	63542	63554	63531	63551	1112	19629
SPFB.Si-9.18	5	20180705	203000	63551	63551	63540	63543	286	19630
SPFB.Si-9.18	5	20180705	203500	63542	63558	63538	63551	368	19631
SPFB.Si-9.18	5	20180705	204000	63550	63570	63550	63553	1712	19632
SPFB.Si-9.18	5	20180705	204500	63551	63558	63544	63548	291	19633
SPFB.Si-9.18	5	20180705	205000	63549	63558	63544	63558	372	19634
SPFB.Si-9.18	5	20180705	205500	63560	63573	63557	63564	851	19635
SPFB.Si-9.18	5	20180705	210000	63564	63591	63562	63584	3339	19636
SPFB.Si-9.18	5	20180705	210500	63584	63597	63570	63589	4720	19637
SPFB.Si-9.18	5	20180705	211000	63592	63619	63582	63614	3901	19638
SPFB.Si-9.18	5	20180705	211500	63614	63644	63614	63637	5684	19639
SPFB.Si-9.18	5	20180705	212000	63637	63648	63613	63618	4237	19640
SPFB.Si-9.18	5	20180705	212500	63616	63631	63543	63578	7552	19641
SPFB.Si-9.18	5	20180705	213000	63578	63582	63551	63567	2297	19642
SPFB.Si-9.18	5	20180705	213500	63568	63592	63565	63587	1683	19643
SPFB.Si-9.18	5	20180705	214000	63587	63619	63584	63618	3266	19644
SPFB.Si-9.18	5	20180705	214500	63618	63630	63607	63627	2878	19645
SPFB.Si-9.18	5	20180705	215000	63628	63630	63615	63625	1941	19646
SPFB.Si-9.18	5	20180705	215500	63621	63629	63618	63620	1129	19647
SPFB.Si-9.18	5	20180705	220000	63620	63629	63609	63610	1999	19648
SPFB.Si-9.18	5	20180705	220500	63612	63619	63592	63596	1227	19649
SPFB.Si-9.18	5	20180705	221000	63593	63603	63574	63582	1818	19650
SPFB.Si-9.18	5	20180705	221500	63580	63597	63567	63590	813	19651
SPFB.Si-9.18	5	20180705	222000	63591	63592	63580	63590	476	19652
SPFB.Si-9.18	5	20180705	222500	63590	63611	63587	63609	818	19653
SPFB.Si-9.18	5	20180705	223000	63606	63609	63599	63602	686	19654
SPFB.Si-9.18	5	20180705	223500	63602	63611	63598	63600	976	19655
SPFB.Si-9.18	5	20180705	224000	63600	63602	63577	63579	1338	19656
SPFB.Si-9.18	5	20180705	224500	63581	63591	63572	63574	794	19657
SPFB.Si-9.18	5	20180705	225000	63578	63590	63569	63582	1515	19658
SPFB.Si-9.18	5	20180705	225500	63586	63599	63580	63581	575	19659
SPFB.Si-9.18	5	20180705	230000	63583	63590	63560	63560	1915	19660
SPFB.Si-9.18	5	20180705	230500	63560	63577	63560	63572	1159	19661
SPFB.Si-9.18	5	20180705	231000	63571	63588	63570	63585	873	19662
SPFB.Si-9.18	5	20180705	231500	63586	63593	63570	63585	1059	19663
SPFB.Si-9.18	5	20180705	232000	63585	63590	63583	63588	228	19664
SPFB.Si-9.18	5	20180705	232500	63588	63590	63579	63579	423	19665
SPFB.Si-9.18	5	20180705	233000	63581	63590	63579	63587	373	19666
SPFB.Si-9.18	5	20180705	233500	63588	63600	63588	63597	418	19667
SPFB.Si-9.18	5	20180705	234000	63600	63604	63595	63600	512	19668
SPFB.Si-9.18	5	20180705	234500	63598	63629	63598	63617	2216	19669
SPFB.Si-9.18	5	20180705	235000	63616	63635	63605	63635	3361	19670
SPFB.Si-9.18	5	20180706	100500	63623	63643	63530	63553	23510	19671
SPFB.Si-9.18	5	20180706	101000	63554	63567	63546	63564	8126	19672
SPFB.Si-9.18	5	20180706	101500	63563	63612	63547	63601	15057	19673
SPFB.Si-9.18	5	20180706	102000	63600	63642	63597	63627	14902	19674
SPFB.Si-9.18	5	20180706	102500	63627	63639	63599	63638	9746	19675
SPFB.Si-9.18	5	20180706	103000	63635	63640	63599	63617	5548	19676
SPFB.Si-9.18	5	20180706	103500	63616	63621	63574	63589	11880	19677
SPFB.Si-9.18	5	20180706	104000	63589	63598	63558	63574	3932	19678
SPFB.Si-9.18	5	20180706	104500	63574	63584	63570	63575	3055	19679
SPFB.Si-9.18	5	20180706	105000	63575	63583	63559	63562	6266	19680
SPFB.Si-9.18	5	20180706	105500	63561	63600	63541	63593	7027	19681
SPFB.Si-9.18	5	20180706	110000	63593	63604	63584	63594	10567	19682
SPFB.Si-9.18	5	20180706	110500	63595	63612	63577	63582	9092	19683
SPFB.Si-9.18	5	20180706	111000	63581	63598	63577	63580	2580	19684
SPFB.Si-9.18	5	20180706	111500	63579	63603	63577	63603	4088	19685
SPFB.Si-9.18	5	20180706	112000	63602	63636	63592	63621	10139	19686
SPFB.Si-9.18	5	20180706	112500	63623	63629	63605	63606	5019	19687
SPFB.Si-9.18	5	20180706	113000	63607	63654	63601	63631	27056	19688
SPFB.Si-9.18	5	20180706	113500	63634	63666	63629	63661	6969	19689
SPFB.Si-9.18	5	20180706	114000	63660	63669	63630	63634	13203	19690
SPFB.Si-9.18	5	20180706	114500	63634	63650	63631	63645	6229	19691
SPFB.Si-9.18	5	20180706	115000	63643	63682	63640	63664	22344	19692
SPFB.Si-9.18	5	20180706	115500	63664	63664	63644	63645	11366	19693
SPFB.Si-9.18	5	20180706	120000	63646	63662	63643	63652	10033	19694
SPFB.Si-9.18	5	20180706	120500	63653	63656	63611	63618	12743	19695
SPFB.Si-9.18	5	20180706	121000	63617	63626	63609	63622	4203	19696
SPFB.Si-9.18	5	20180706	121500	63621	63623	63601	63619	5167	19697
SPFB.Si-9.18	5	20180706	122000	63621	63639	63613	63635	4320	19698
SPFB.Si-9.18	5	20180706	122500	63638	63659	63636	63654	5943	19699
SPFB.Si-9.18	5	20180706	123000	63654	63698	63617	63641	27561	19700
SPFB.Si-9.18	5	20180706	123500	63641	63662	63632	63638	7097	19701
SPFB.Si-9.18	5	20180706	124000	63639	63691	63632	63667	11322	19702
SPFB.Si-9.18	5	20180706	124500	63671	63689	63660	63689	6469	19703
SPFB.Si-9.18	5	20180706	125000	63689	63718	63688	63715	12863	19704
SPFB.Si-9.18	5	20180706	125500	63713	63718	63692	63708	6656	19705
SPFB.Si-9.18	5	20180706	130000	63709	63712	63658	63667	15066	19706
SPFB.Si-9.18	5	20180706	130500	63667	63714	63665	63714	6489	19707
SPFB.Si-9.18	5	20180706	131000	63711	63730	63704	63719	11309	19708
SPFB.Si-9.18	5	20180706	131500	63723	63730	63690	63704	4213	19709
SPFB.Si-9.18	5	20180706	132000	63709	63719	63695	63698	3910	19710
SPFB.Si-9.18	5	20180706	132500	63699	63704	63674	63703	3934	19711
SPFB.Si-9.18	5	20180706	133000	63703	63725	63686	63725	7979	19712
SPFB.Si-9.18	5	20180706	133500	63722	63729	63703	63718	8546	19713
SPFB.Si-9.18	5	20180706	134000	63720	63725	63696	63708	4764	19714
SPFB.Si-9.18	5	20180706	134500	63706	63709	63688	63700	2331	19715
SPFB.Si-9.18	5	20180706	135000	63699	63706	63685	63702	3400	19716
SPFB.Si-9.18	5	20180706	135500	63700	63708	63680	63692	10886	19717
SPFB.Si-9.18	5	20180706	140000	63689	63722	63688	63713	3565	19718
SPFB.Si-9.18	5	20180706	141000	63717	63748	63712	63715	6710	19719
SPFB.Si-9.18	5	20180706	141500	63715	63720	63684	63685	5236	19720
SPFB.Si-9.18	5	20180706	142000	63685	63704	63677	63684	4052	19721
SPFB.Si-9.18	5	20180706	142500	63683	63691	63670	63683	4060	19722
SPFB.Si-9.18	5	20180706	143000	63686	63703	63682	63700	2266	19723
SPFB.Si-9.18	5	20180706	143500	63700	63713	63694	63704	4596	19724
SPFB.Si-9.18	5	20180706	144000	63707	63713	63699	63702	1120	19725
SPFB.Si-9.18	5	20180706	144500	63704	63705	63671	63676	3612	19726
SPFB.Si-9.18	5	20180706	145000	63676	63681	63658	63664	5902	19727
SPFB.Si-9.18	5	20180706	145500	63669	63680	63664	63678	2947	19728
SPFB.Si-9.18	5	20180706	150000	63675	63685	63658	63663	6209	19729
SPFB.Si-9.18	5	20180706	150500	63663	63671	63623	63626	7662	19730
SPFB.Si-9.18	5	20180706	151000	63626	63648	63620	63629	5428	19731
SPFB.Si-9.18	5	20180706	151500	63630	63643	63602	63635	8244	19732
SPFB.Si-9.18	5	20180706	152000	63637	63657	63635	63646	3588	19733
SPFB.Si-9.18	5	20180706	152500	63648	63652	63624	63637	2765	19734
SPFB.Si-9.18	5	20180706	153000	63636	63642	63609	63636	5545	19735
SPFB.Si-9.18	5	20180706	153500	63635	63637	63478	63525	81525	19736
SPFB.Si-9.18	5	20180706	154000	63527	63527	63439	63493	33971	19737
SPFB.Si-9.18	5	20180706	154500	63493	63497	63436	63453	24332	19738
SPFB.Si-9.18	5	20180706	155000	63453	63515	63441	63479	52214	19739
SPFB.Si-9.18	5	20180706	155500	63479	63485	63442	63455	12818	19740
SPFB.Si-9.18	5	20180706	160000	63454	63498	63425	63482	12002	19741
SPFB.Si-9.18	5	20180706	160500	63479	63508	63467	63492	23732	19742
SPFB.Si-9.18	5	20180706	161000	63493	63526	63489	63511	8850	19743
SPFB.Si-9.18	5	20180706	161500	63511	63546	63490	63505	11272	19744
SPFB.Si-9.18	5	20180706	162000	63505	63549	63504	63548	6138	19745
SPFB.Si-9.18	5	20180706	162500	63544	63549	63528	63529	5834	19746
SPFB.Si-9.18	5	20180706	163000	63533	63566	63527	63537	7291	19747
SPFB.Si-9.18	5	20180706	163500	63538	63578	63527	63558	7796	19748
SPFB.Si-9.18	5	20180706	164000	63561	63564	63513	63520	5863	19749
SPFB.Si-9.18	5	20180706	164500	63520	63530	63506	63525	5031	19750
SPFB.Si-9.18	5	20180706	165000	63526	63526	63506	63516	4554	19751
SPFB.Si-9.18	5	20180706	165500	63511	63556	63509	63556	5588	19752
SPFB.Si-9.18	5	20180706	170000	63555	63568	63520	63520	6982	19753
SPFB.Si-9.18	5	20180706	170500	63522	63566	63520	63561	5442	19754
SPFB.Si-9.18	5	20180706	171000	63559	63570	63540	63558	6267	19755
SPFB.Si-9.18	5	20180706	171500	63557	63570	63532	63550	8626	19756
SPFB.Si-9.18	5	20180706	172000	63552	63553	63490	63512	10204	19757
SPFB.Si-9.18	5	20180706	172500	63513	63521	63475	63478	11992	19758
SPFB.Si-9.18	5	20180706	173000	63475	63484	63436	63454	13488	19759
SPFB.Si-9.18	5	20180706	173500	63459	63480	63434	63472	9996	19760
SPFB.Si-9.18	5	20180706	174000	63469	63486	63462	63486	5205	19761
SPFB.Si-9.18	5	20180706	174500	63486	63496	63466	63489	6836	19762
SPFB.Si-9.18	5	20180706	175000	63490	63513	63471	63479	7378	19763
SPFB.Si-9.18	5	20180706	175500	63477	63502	63461	63462	4761	19764
SPFB.Si-9.18	5	20180706	180000	63463	63466	63414	63427	15914	19765
SPFB.Si-9.18	5	20180706	180500	63425	63469	63415	63460	21367	19766
SPFB.Si-9.18	5	20180706	181000	63457	63465	63428	63445	10037	19767
SPFB.Si-9.18	5	20180706	181500	63445	63448	63432	63438	5939	19768
SPFB.Si-9.18	5	20180706	182000	63437	63450	63401	63423	8126	19769
SPFB.Si-9.18	5	20180706	182500	63424	63431	63377	63429	20607	19770
SPFB.Si-9.18	5	20180706	183000	63427	63427	63378	63413	7508	19771
SPFB.Si-9.18	5	20180706	183500	63415	63422	63386	63400	5348	19772
SPFB.Si-9.18	5	20180706	184000	63403	63405	63359	63390	13296	19773
SPFB.Si-9.18	5	20180706	184500	63386	63417	63379	63379	12932	19774
SPFB.Si-9.18	5	20180706	190500	63419	63450	63398	63431	7732	19775
SPFB.Si-9.18	5	20180706	191000	63434	63443	63412	63433	3351	19776
SPFB.Si-9.18	5	20180706	191500	63433	63460	63428	63453	5148	19777
SPFB.Si-9.18	5	20180706	192000	63454	63456	63432	63438	1331	19778
SPFB.Si-9.18	5	20180706	192500	63440	63446	63429	63441	3311	19779
SPFB.Si-9.18	5	20180706	193000	63440	63454	63427	63434	2063	19780
SPFB.Si-9.18	5	20180706	193500	63434	63449	63427	63449	2309	19781
SPFB.Si-9.18	5	20180706	194000	63449	63464	63432	63461	6510	19782
SPFB.Si-9.18	5	20180706	194500	63456	63466	63447	63463	10979	19783
SPFB.Si-9.18	5	20180706	195000	63461	63461	63448	63458	3392	19784
SPFB.Si-9.18	5	20180706	195500	63457	63462	63438	63440	681	19785
SPFB.Si-9.18	5	20180706	200000	63445	63461	63442	63444	1153	19786
SPFB.Si-9.18	5	20180706	200500	63440	63443	63406	63417	1664	19787
SPFB.Si-9.18	5	20180706	201000	63420	63432	63415	63431	307	19788
SPFB.Si-9.18	5	20180706	201500	63431	63438	63424	63426	274	19789
SPFB.Si-9.18	5	20180706	202000	63426	63441	63419	63433	809	19790
SPFB.Si-9.18	5	20180706	202500	63432	63440	63429	63436	486	19791
SPFB.Si-9.18	5	20180706	203000	63437	63441	63432	63434	168	19792
SPFB.Si-9.18	5	20180706	203500	63434	63434	63417	63424	613	19793
SPFB.Si-9.18	5	20180706	204000	63424	63441	63419	63433	529	19794
SPFB.Si-9.18	5	20180706	204500	63430	63465	63428	63460	1847	19795
SPFB.Si-9.18	5	20180706	205000	63459	63473	63453	63468	1091	19796
SPFB.Si-9.18	5	20180706	205500	63468	63468	63457	63457	220	19797
SPFB.Si-9.18	5	20180706	210000	63459	63463	63456	63460	391	19798
SPFB.Si-9.18	5	20180706	210500	63463	63468	63452	63456	1284	19799
SPFB.Si-9.18	5	20180706	211000	63458	63471	63453	63468	803	19800
SPFB.Si-9.18	5	20180706	211500	63468	63469	63457	63462	467	19801
SPFB.Si-9.18	5	20180706	212000	63465	63467	63454	63463	337	19802
SPFB.Si-9.18	5	20180706	212500	63461	63470	63458	63461	306	19803
SPFB.Si-9.18	5	20180706	213000	63462	63468	63455	63456	556	19804
SPFB.Si-9.18	5	20180706	213500	63457	63464	63450	63457	711	19805
SPFB.Si-9.18	5	20180706	214000	63455	63457	63447	63453	428	19806
SPFB.Si-9.18	5	20180706	214500	63457	63465	63454	63458	196	19807
SPFB.Si-9.18	5	20180706	215000	63458	63466	63453	63463	575	19808
SPFB.Si-9.18	5	20180706	215500	63460	63469	63459	63467	752	19809
SPFB.Si-9.18	5	20180706	220000	63466	63468	63454	63458	439	19810
SPFB.Si-9.18	5	20180706	220500	63457	63458	63426	63429	851	19811
SPFB.Si-9.18	5	20180706	221000	63429	63440	63428	63439	369	19812
SPFB.Si-9.18	5	20180706	221500	63437	63449	63433	63447	312	19813
SPFB.Si-9.18	5	20180706	222000	63449	63459	63449	63451	776	19814
SPFB.Si-9.18	5	20180706	222500	63455	63464	63450	63456	418	19815
SPFB.Si-9.18	5	20180706	223000	63455	63457	63447	63447	421	19816
SPFB.Si-9.18	5	20180706	223500	63451	63454	63449	63450	101	19817
SPFB.Si-9.18	5	20180706	224000	63450	63464	63450	63459	875	19818
SPFB.Si-9.18	5	20180706	224500	63459	63469	63459	63465	515	19819
SPFB.Si-9.18	5	20180706	225000	63464	63471	63462	63463	682	19820
